region,species_name,year,spawners,smoothedspawners,spawnersanomaly,runsize,smoothedrunsize,runsizeanomaly,spawners_short_trend,spawners_short_trend_lwr,spawners_short_trend_upr,spawners_long_trend,spawners_long_trend_lwr,spawners_long_trend_upr,runsize_short_trend,runsize_short_trend_lwr,runsize_short_trend_upr,runsize_long_trend,runsize_long_trend_lwr,runsize_long_trend_upr,source_id,datasetversion
Fraser,Coho,2011,28419,26121,-33.3,32575,29417,-53.3,-989898,-989898,-989898,36697,31386,42906,-989898,-989898,-989898,45722,36965,56554,Glavas_20231006,20251112
Fraser,Coho,2012,57560,35259,-10,65036,39897,-36.6,-989898,-989898,-989898,36364,30913,42777,34476,26119,45507,43582,34927,54383,Glavas_20231006,20251112
Fraser,Coho,2013,58645,44460,13.5,70022,50983,-19,27727,20799,36963,36035,30431,42672,36558,28687,46588,41542,32977,52332,Glavas_20231006,20251112
Fraser,Coho,2014,19601,37031,-5.5,28741,45441,-27.8,30046,23374,38622,35709,29941,42587,38766,31418,47832,39598,31118,50389,Glavas_20231006,20251112
Fraser,Coho,2015,12849,30365,-22.5,15645,37828,-39.9,32558,26190,40475,35385,29447,42521,41107,34260,49322,37744,29347,48545,Glavas_20231006,20251112
Fraser,Coho,2016,65609,31375,-19.9,70805,38641,-38.6,35281,29213,42608,35065,28950,42471,43589,37111,51199,35978,27664,46791,Glavas_20231006,20251112
Fraser,Coho,2017,24794,25300,-35.4,27550,30603,-51.4,38231,32363,45164,34747,28452,42435,46222,39819,53654,34294,26066,45118,Glavas_20231006,20251112
Fraser,Coho,2018,33980,29030,-25.9,40195,33280,-47.1,41428,35500,48346,34432,27954,42412,49013,42223,56894,32689,24552,43522,Glavas_20231006,20251112
Fraser,Coho,2019,43984,39487,0.8,56174,45811,-27.2,44892,38468,52389,34120,27458,42400,51973,44248,61046,31159,23118,41996,Glavas_20231006,20251112
Fraser,Coho,2020,72813,40529,3.4,84891,47937,-23.9,48646,41179,57468,33811,26964,42397,55112,45932,66126,29700,21762,40535,Glavas_20231006,20251112
Fraser,Coho,2021,87639,55572,41.8,96839,65638,4.3,52714,43649,63662,33505,26474,42403,58440,47363,72107,28310,20480,39134,Glavas_20231006,20251112
Fraser,Coho,2022,72806,67234,71.6,85730,79322,26,57122,45949,71012,33202,25989,42417,61969,48627,78972,26985,19269,37791,Glavas_20231006,20251112
Fraser,Coho,2023,68435,75091,91.6,77348,85926,36.5,61899,48154,79568,32901,25508,42437,65711,49783,86736,25722,18126,36500,DFO_20250225,20251112
Fraser,Coho,2024,93800,79999,104.1,-989898,-989898,-989898,67075,50315,89417,32603,25032,42463,-989898,-989898,-989898,-989898,-989898,-989898,DFO_20250225,20251112
Fraser,Pink,1959,1078000,1078000,-76.3,6460055,6460055,-31.2,-989898,-989898,-989898,1482346,1011788,2171751,-989898,-989898,-989898,6551891,4252720,10094076,PSC_20250424,20251112
Fraser,Pink,1961,1092561,1092561,-76,1889246,1889246,-79.9,-989898,-989898,-989898,1590064,1104444,2289208,-989898,-989898,-989898,6700991,4436372,10121621,PSC_20250424,20251112
Fraser,Pink,1963,1954038,1954038,-57.1,5482350,5482350,-41.6,-989898,-989898,-989898,1705609,1205185,2413821,-989898,-989898,-989898,6853484,4626216,10153058,PSC_20250424,20251112
Fraser,Pink,1965,1194099,1194099,-73.8,2319887,2319887,-75.3,-989898,-989898,-989898,1829550,1314611,2546193,-989898,-989898,-989898,7009447,4822088,10189020,PSC_20250424,20251112
Fraser,Pink,1967,1831219,1831219,-59.8,12962791,12962791,38,-989898,-989898,-989898,1962498,1433333,2687022,-989898,-989898,-989898,7168959,5023720,10230264,PSC_20250424,20251112
Fraser,Pink,1969,1530913,1530913,-66.4,3931461,3931461,-58.1,-989898,-989898,-989898,2105106,1561967,2837111,-989898,-989898,-989898,7332102,5230713,10277704,PSC_20250424,20251112
Fraser,Pink,1971,1804952,1804952,-60.4,9763328,9763328,4,-989898,-989898,-989898,2258078,1701115,2997396,-989898,-989898,-989898,7498957,5442505,10332438,PSC_20250424,20251112
Fraser,Pink,1973,1754261,1754261,-61.5,6803984,6803984,-27.5,-989898,-989898,-989898,2422165,1851348,3168980,-989898,-989898,-989898,7669609,5658339,10395788,PSC_20250424,20251112
Fraser,Pink,1975,1367089,1367089,-70,4893955,4893955,-47.9,-989898,-989898,-989898,2598176,2013180,3353162,-989898,-989898,-989898,7844144,5877219,10469338,PSC_20250424,20251112
Fraser,Pink,1977,2387811,2387811,-47.6,8209485,8209485,-12.6,-989898,-989898,-989898,2786978,2187040,3551488,-989898,-989898,-989898,8022651,6097879,10554971,PSC_20250424,20251112
Fraser,Pink,1979,3560654,3560654,-21.8,14404120,14404120,53.4,-989898,-989898,-989898,2989499,2373235,3765789,-989898,-989898,-989898,8205221,6318751,10654899,PSC_20250424,20251112
Fraser,Pink,1981,4488336,4488336,-1.4,18684689,18684689,99,-989898,-989898,-989898,3206736,2571921,3998239,-989898,-989898,-989898,8391945,6537956,10771677,PSC_20250424,20251112
Fraser,Pink,1983,4631721,4631721,1.7,15346097,15346097,63.4,-989898,-989898,-989898,3439759,2783078,4251389,-989898,-989898,-989898,8582919,6753328,10908177,PSC_20250424,20251112
Fraser,Pink,1985,6460950,6460950,41.9,19038024,19038024,102.7,-989898,-989898,-989898,3689716,3006493,4528200,-989898,-989898,-989898,8778238,6962489,11067518,PSC_20250424,20251112
Fraser,Pink,1987,3223521,3223521,-29.2,7171773,7171773,-23.6,-989898,-989898,-989898,3957836,3241788,4832046,-989898,-989898,-989898,8978003,7162982,11252930,PSC_20250424,20251112
Fraser,Pink,1989,7189201,7189201,57.9,16484275,16484275,75.5,-989898,-989898,-989898,4245440,3488461,5166679,-989898,-989898,-989898,9182313,7352464,11467567,PSC_20250424,20251112
Fraser,Pink,1991,12942835,12942835,184.2,22173639,22173639,136.1,-989898,-989898,-989898,4553942,3745978,5536176,-989898,-989898,-989898,9391273,7528928,11714284,PSC_20250424,20251112
Fraser,Pink,1993,10768335,10768335,136.5,16983498,16983498,80.8,-989898,-989898,-989898,4884863,4013873,5944854,-989898,-989898,-989898,9604988,7690908,11995435,PSC_20250424,20251112
Fraser,Pink,1995,7174584,7174584,57.5,12903708,12903708,37.4,-989898,-989898,-989898,5239831,4291845,6397208,-989898,-989898,-989898,9823566,7837604,12312750,PSC_20250424,20251112
Fraser,Pink,1997,2842108,2842108,-37.6,8175964,8175964,-12.9,-989898,-989898,-989898,5620593,4579831,6897867,-989898,-989898,-989898,10047119,7968906,12667310,PSC_20250424,20251112
