"","X","stream","year","date","doy","days_at_risk","arrived","flow","flow_7d","flow_14d","flow_30d","flow_delta_14d","flow_cum_since_start","days_since_high_flow","jan_jun_mean_flow","n_missing_flow"
"358",418,"NANAIMO RIVER",1986,"1986-03-24",83,83,0,10.5,10.5857142857151,13.5357142857143,27.5820000000002,-2.94999999999917,1991.53,8,17.1635359116022,0
"359",419,"NANAIMO RIVER",1986,"1986-03-25",84,84,0,10.6,10.4285714285714,12.8500000000006,27.7366666666669,-2.42142857142919,2002.13,9,17.1635359116022,0
"360",420,"NANAIMO RIVER",1986,"1986-03-26",85,85,0,37.9,14.2857142857143,14.2000000000002,26.3200000000002,0.0857142857140794,2040.03,0,17.1635359116022,0
"361",421,"NANAIMO RIVER",1986,"1986-03-27",86,86,0,86.7,25.1999999999992,19.1357142857139,25.5433333333334,6.0642857142853,2126.73,0,17.1635359116022,0
"362",422,"NANAIMO RIVER",1986,"1986-03-28",87,87,0,67.9,33.442857142858,22.8214285714286,25.1300000000003,10.6214285714294,2194.63,0,17.1635359116022,0
"363",423,"NANAIMO RIVER",1986,"1986-03-29",88,88,0,50.5,39.1714285714302,25.3357142857151,24.8033333333335,13.8357142857151,2245.13,0,17.1635359116022,0
"364",424,"NANAIMO RIVER",1986,"1986-03-30",89,89,0,39,43.3000000000008,27.1142857142861,24.5133333333336,16.1857142857147,2284.13,0,17.1635359116022,0
"365",425,"NANAIMO RIVER",1986,"1986-03-31",90,90,0,30.2,46.1142857142861,28.3500000000006,24.2600000000001,17.7642857142855,2314.33,0,17.1635359116022,0
"366",426,"NANAIMO RIVER",1986,"1986-04-01",91,91,0,24.4,48.085714285713,29.2571428571422,24.0699999999997,18.8285714285708,2338.73,0,17.1635359116022,0
"367",427,"NANAIMO RIVER",1986,"1986-04-02",92,92,0,20.5,45.5999999999996,29.9428571428569,23.9399999999999,15.6571428571426,2359.23,0,17.1635359116022,0
"368",428,"NANAIMO RIVER",1986,"1986-04-03",93,93,0,16.8,35.6142857142861,30.4071428571426,23.8066666666666,5.20714285714348,2376.03,0,17.1635359116022,0
"369",429,"NANAIMO RIVER",1986,"1986-04-04",94,94,0,14.8,28.028571428571,30.7357142857145,23.6866666666669,-2.70714285714348,2390.83,0,17.1635359116022,0
"370",430,"NANAIMO RIVER",1986,"1986-04-05",95,95,0,12.9,22.6571428571416,30.9142857142859,23.5666666666667,-8.25714285714431,2403.73,1,17.1635359116022,0
"371",431,"NANAIMO RIVER",1986,"1986-04-06",96,96,0,11.6,18.7428571428567,31.0214285714288,23.0866666666669,-12.2785714285721,2415.33,2,17.1635359116022,0
"372",432,"NANAIMO RIVER",1986,"1986-04-07",97,97,0,10.8,15.971428571429,31.0428571428576,22.4333333333333,-15.0714285714286,2426.13,3,17.1635359116022,0
"373",433,"NANAIMO RIVER",1986,"1986-04-08",98,98,0,10.4,13.971428571429,31.028571428571,21.8933333333334,-17.057142857142,2436.53,4,17.1635359116022,0
"374",434,"NANAIMO RIVER",1986,"1986-04-09",99,99,0,10.1,12.4857142857155,29.0428571428576,21.4866666666669,-16.557142857142,2446.63,5,17.1635359116022,0
"375",435,"NANAIMO RIVER",1986,"1986-04-10",100,100,0,9.85,11.4928571428567,23.5535714285714,21.1416666666667,-12.0607142857147,2456.48,6,17.1635359116022,0
"376",436,"NANAIMO RIVER",1986,"1986-04-11",101,101,0,9.38,10.7185714285713,19.3735714285711,20.8210000000002,-8.65499999999987,2465.86,7,17.1635359116022,0
"377",437,"NANAIMO RIVER",1986,"1986-04-12",102,102,0,9.02,10.164285714287,16.4107142857143,20.5350000000001,-6.24642857142732,2474.88,8,17.1635359116022,0
"378",438,"NANAIMO RIVER",1986,"1986-04-13",103,103,0,8.94,9.78428571428438,14.2635714285706,20.2896666666663,-4.47928571428617,2483.82,9,17.1635359116022,0
"379",439,"NANAIMO RIVER",1986,"1986-04-14",104,104,0,8.48,9.45285714285689,12.7121428571429,20.0623333333337,-3.25928571428605,2492.3,10,17.1635359116022,0
"380",440,"NANAIMO RIVER",1986,"1986-04-15",105,105,0,8.32,9.15571428571379,11.5635714285714,19.8696666666666,-2.4078571428576,2500.62,11,17.1635359116022,0
"381",441,"NANAIMO RIVER",1986,"1986-04-16",106,106,0,7.98,8.85285714285731,10.6692857142864,19.7056666666671,-1.81642857142911,2508.6,12,17.1635359116022,0
"382",442,"NANAIMO RIVER",1986,"1986-04-17",107,107,0,8.29,8.6300000000005,10.0614285714286,19.5919999999998,-1.43142857142811,2516.89,13,17.1635359116022,0
"383",443,"NANAIMO RIVER",1986,"1986-04-18",108,108,0,8.02,8.4357142857147,9.57714285714298,19.4960000000002,-1.14142857142828,2524.91,14,17.1635359116022,0
"384",444,"NANAIMO RIVER",1986,"1986-04-19",109,109,0,7.67,8.24285714285673,9.20357142857184,19.4083333333333,-0.960714285715119,2532.58,15,17.1635359116022,0
"385",445,"NANAIMO RIVER",1986,"1986-04-20",110,110,0,7.64,8.0571428571441,8.92071428571424,19.3230000000001,-0.86357142857014,2540.22,16,17.1635359116022,0
"386",446,"NANAIMO RIVER",1986,"1986-04-21",111,111,0,7.72,7.94857142857135,8.70071428571412,19.233666666667,-0.752142857142773,2547.94,17,17.1635359116022,0
"387",447,"NANAIMO RIVER",1986,"1986-04-22",112,112,0,7.57,7.84142857142849,8.49857142857114,19.1493333333332,-0.65714285714265,2555.51,18,17.1635359116022,0
"388",448,"NANAIMO RIVER",1986,"1986-04-23",113,113,0,7,7.70142857142699,8.27714285714215,19.0326666666665,-0.575714285715159,2562.51,19,17.1635359116022,0
"389",449,"NANAIMO RIVER",1986,"1986-04-24",114,114,0,6.73,7.47857142857226,8.05428571428638,18.9036666666667,-0.57571428571412,2569.24,20,17.1635359116022,0
"390",450,"NANAIMO RIVER",1986,"1986-04-25",115,115,0,6.69,7.28857142856993,7.86214285714232,17.8633333333331,-0.573571428572385,2575.93,21,17.1635359116022,0
"391",451,"NANAIMO RIVER",1986,"1986-04-26",116,116,0,6.6,7.13571428571387,7.6892857142853,15.1933333333334,-0.553571428571429,2582.53,22,17.1635359116022,0
"392",452,"NANAIMO RIVER",1986,"1986-04-27",117,117,0,6.69,7,7.52857142857205,13.1529999999999,-0.528571428572052,2589.22,23,17.1635359116022,0
"393",453,"NANAIMO RIVER",1986,"1986-04-28",118,118,0,6.53,6.82999999999967,7.38928571428551,11.6873333333332,-0.559285714285839,2595.75,24,17.1635359116022,0
"394",454,"NANAIMO RIVER",1986,"1986-04-29",119,119,0,6.42,6.66571428571478,7.25357142857164,10.6013333333331,-0.587857142856852,2602.17,25,17.1635359116022,0
"395",455,"NANAIMO RIVER",1986,"1986-04-30",120,120,0,6.33,6.57000000000075,7.13571428571387,9.80566666666661,-0.565714285713121,2608.5,26,17.1635359116022,0
"396",456,"NANAIMO RIVER",1986,"1986-05-01",121,121,0,6.25,6.50142857142782,6.99000000000004,9.2006666666668,-0.488571428572219,2614.75,27,17.1635359116022,0
"397",457,"NANAIMO RIVER",1986,"1986-05-02",122,122,0,7.18,6.57142857142857,6.92999999999925,8.75666666666657,-0.358571428570681,2621.93,28,17.1635359116022,0
"398",458,"NANAIMO RIVER",1986,"1986-05-03",123,123,0,8.47,6.83857142857076,6.98714285714232,8.47899999999984,-0.148571428571553,2630.4,29,17.1635359116022,0
"399",459,"NANAIMO RIVER",1986,"1986-05-04",124,124,0,8.82,7.14285714285714,7.07142857142857,8.27966666666665,0.0714285714285721,2639.22,30,17.1635359116022,0
"400",460,"NANAIMO RIVER",1986,"1986-05-05",125,125,0,8.34,7.40142857142824,7.11571428571395,8.12766666666672,0.285714285714286,2647.56,31,17.1635359116022,0
"401",461,"NANAIMO RIVER",1986,"1986-05-06",126,126,0,8.04,7.63285714285822,7.1492857142865,8.00900000000014,0.483571428571719,2655.6,32,17.1635359116022,0
"402",462,"NANAIMO RIVER",1986,"1986-05-07",127,127,0,7.66,7.82285714285639,7.19642857142857,7.904333333333,0.626428571427823,2663.26,33,17.1635359116022,0
"403",463,"NANAIMO RIVER",1986,"1986-05-08",128,128,0,7.06,7.93857142857035,7.21999999999908,7.79299999999979,0.718571428571263,2670.32,34,17.1635359116022,0
"404",464,"NANAIMO RIVER",1986,"1986-05-09",129,129,0,6.66,7.86428571428613,7.21785714285735,7.67833333333304,0.64642857142878,2676.98,35,17.1635359116022,0
"405",465,"NANAIMO RIVER",1986,"1986-05-10",130,130,0,6.79,7.62428571428713,7.23142857142895,7.57633333333361,0.392857142858182,2683.77,36,17.1635359116022,0
"406",466,"NANAIMO RIVER",1986,"1986-05-11",131,131,0,6.47,7.28857142857201,7.21571428571458,7.47933333333349,0.0728571428574343,2690.24,37,17.1635359116022,0
"407",467,"NANAIMO RIVER",1986,"1986-05-12",132,132,0,7.54,7.17428571428588,7.28785714285706,7.42999999999981,-0.113571428571179,2697.78,38,17.1635359116022,0
"408",468,"NANAIMO RIVER",1986,"1986-05-13",133,133,0,12,7.739999999999,7.68642857142861,7.53200000000021,0.0535714285703888,2709.78,39,17.1635359116022,0
"409",469,"NANAIMO RIVER",1986,"1986-05-14",134,134,0,11.5,8.28857142857201,8.0557142857142,7.63266666666653,0.232857142857808,2721.28,40,17.1635359116022,0
"410",470,"NANAIMO RIVER",1986,"1986-05-15",135,135,0,11.5,8.92285714285806,8.4307142857142,7.73866666666678,0.492142857143856,2732.78,41,17.1635359116022,0
"411",471,"NANAIMO RIVER",1986,"1986-05-16",136,136,0,10.6,9.48571428571553,8.67500000000083,7.82599999999996,0.810714285714701,2743.38,42,17.1635359116022,0
"412",472,"NANAIMO RIVER",1986,"1986-05-17",137,137,0,9.9,9.92999999999925,8.77714285714319,7.87966666666665,1.15285714285606,2753.28,43,17.1635359116022,0
"413",473,"NANAIMO RIVER",1986,"1986-05-18",138,138,0,10.8,10.5485714285709,8.91857142857147,7.97233333333328,1.62999999999946,2764.08,44,17.1635359116022,0
"414",474,"NANAIMO RIVER",1986,"1986-05-19",139,139,0,12.3,11.2285714285723,9.20142857142907,8.12666666666676,2.02714285714319,2776.38,45,17.1635359116022,0
"415",475,"NANAIMO RIVER",1986,"1986-05-20",140,140,0,14.5,11.5857142857151,9.66285714285706,8.35533333333345,1.92285714285806,2790.88,0,17.1635359116022,0
"416",476,"NANAIMO RIVER",1986,"1986-05-21",141,141,0,13.1,11.8142857142853,10.0514285714287,8.53466666666645,1.76285714285664,2803.98,1,17.1635359116022,0
"417",477,"NANAIMO RIVER",1986,"1986-05-22",142,142,0,11.2,11.7714285714277,10.3471428571429,8.65566666666661,1.42428571428484,2815.18,2,17.1635359116022,0
"418",478,"NANAIMO RIVER",1986,"1986-05-23",143,143,0,10.4,11.7428571428567,10.6142857142861,8.76900000000023,1.1285714285706,2825.58,3,17.1635359116022,0
"419",479,"NANAIMO RIVER",1986,"1986-05-24",144,144,0,10.6,11.8428571428563,10.8864285714278,8.89799999999959,0.95642857142853,2836.18,4,17.1635359116022,0
"420",480,"NANAIMO RIVER",1986,"1986-05-25",145,145,0,17.5,12.7999999999988,11.6742857142848,9.25833333333333,1.12571428571391,2853.68,0,17.1635359116022,0
"421",481,"NANAIMO RIVER",1986,"1986-05-26",146,146,0,21.7,14.1428571428571,12.6857142857147,9.76166666666686,1.45714285714244,2875.38,0,17.1635359116022,0
"422",482,"NANAIMO RIVER",1986,"1986-05-27",147,147,0,19.5,14.8571428571429,13.221428571429,10.1886666666668,1.63571428571387,2894.88,0,17.1635359116022,0
"423",483,"NANAIMO RIVER",1986,"1986-05-28",148,148,0,16.4,15.3285714285718,13.5714285714286,10.5176666666666,1.75714285714327,2911.28,0,17.1635359116022,0
"424",484,"NANAIMO RIVER",1986,"1986-05-29",149,149,0,14.7,15.8285714285718,13.7999999999998,10.7936666666666,2.02857142857205,2925.98,0,17.1635359116022,0
"425",485,"NANAIMO RIVER",1986,"1986-05-30",150,150,0,13.2,16.2285714285702,13.9857142857135,11.0226666666664,2.24285714285673,2939.18,1,17.1635359116022,0
"426",486,"NANAIMO RIVER",1986,"1986-05-31",151,151,0,11.8,16.4000000000004,14.1214285714284,11.2076666666665,2.27857142857205,2950.98,2,17.1635359116022,0
"427",487,"NANAIMO RIVER",1986,"1986-06-01",152,152,0,10.6,15.414285714287,14.1071428571429,11.321666666667,1.3071428571441,2961.58,3,17.1635359116022,0
"428",488,"NANAIMO RIVER",1986,"1986-06-02",153,153,0,9.83,13.7185714285713,13.9307142857142,11.3670000000003,-0.21214285714294,2971.41,4,17.1635359116022,0
"429",489,"NANAIMO RIVER",1986,"1986-06-03",154,154,0,9.14,12.2385714285712,13.547857142857,11.3776666666667,-1.30928571428584,2980.55,5,17.1635359116022,0
"430",490,"NANAIMO RIVER",1986,"1986-06-04",155,155,0,8.44,11.1014285714295,13.2150000000007,11.3810000000003,-2.11357142857118,2988.99,6,17.1635359116022,0
"431",491,"NANAIMO RIVER",1986,"1986-06-05",156,156,0,7.75,10.1085714285728,12.9685714285723,11.3713333333333,-2.85999999999954,2996.74,7,17.1635359116022,0
"432",492,"NANAIMO RIVER",1986,"1986-06-06",157,157,0,7.14,9.24285714285881,12.7357142857145,11.3540000000003,-3.49285714285569,3003.88,8,17.1635359116022,0
"433",493,"NANAIMO RIVER",1986,"1986-06-07",158,158,0,6.58,8.49714285714228,12.4485714285713,11.338,-3.95142857142907,3010.46,9,17.1635359116022,0
"434",494,"NANAIMO RIVER",1986,"1986-06-08",159,159,0,6.13,7.85857142857068,11.6364285714288,11.3203333333334,-3.77785714285814,3016.59,10,17.1635359116022,0
"435",495,"NANAIMO RIVER",1986,"1986-06-09",160,160,0,5.97,7.30714285714203,10.5128571428566,11.2929999999998,-3.20571428571462,3022.56,11,17.1635359116022,0
"436",496,"NANAIMO RIVER",1986,"1986-06-10",161,161,0,5.69,6.8142857142853,9.52642857142824,11.2669999999998,-2.71214285714294,3028.25,12,17.1635359116022,0
"437",497,"NANAIMO RIVER",1986,"1986-06-11",162,162,0,5.42,6.38285714285615,8.74214285714281,11.1963333333333,-2.35928571428667,3033.67,13,17.1635359116022,0
"438",498,"NANAIMO RIVER",1986,"1986-06-12",163,163,0,5.17,6.01428571428447,8.06142857142861,10.9686666666666,-2.04714285714415,3038.84,14,17.1635359116022,0
"439",499,"NANAIMO RIVER",1986,"1986-06-13",164,164,0,4.91,5.69571428571362,7.46928571428621,10.749,-1.77357142857259,3043.75,15,17.1635359116022,0
"440",500,"NANAIMO RIVER",1986,"1986-06-14",165,165,0,4.89,5.4542857142868,6.97571428571454,10.5286666666667,-1.52142857142774,3048.64,16,17.1635359116022,0
"441",501,"NANAIMO RIVER",1986,"1986-06-15",166,166,0,4.8,5.26428571428655,6.56142857142861,10.3353333333333,-1.29714285714207,3053.44,17,17.1635359116022,0
"442",502,"NANAIMO RIVER",1986,"1986-06-16",167,167,0,4.52,5.05714285714203,6.18214285714203,10.1559999999998,-1.125,3057.96,18,17.1635359116022,0
"443",503,"NANAIMO RIVER",1986,"1986-06-17",168,168,0,3.42,4.73285714285781,5.77357142857155,9.9100000000001,-1.04071428571374,3061.38,19,17.1635359116022,0
"444",504,"NANAIMO RIVER",1986,"1986-06-18",169,169,0,3.65,4.48000000000008,5.43142857142811,9.62166666666647,-0.951428571428031,3065.03,20,17.1635359116022,0
"445",505,"NANAIMO RIVER",1986,"1986-06-19",170,170,0,3.81,4.28571428571429,5.14999999999938,9.26533333333306,-0.86428571428509,3068.84,21,17.1635359116022,0
"446",506,"NANAIMO RIVER",1986,"1986-06-20",171,171,0,4.15,4.17714285714361,4.93642857142861,8.96700000000031,-0.759285714285007,3072.99,22,17.1635359116022,0
"447",507,"NANAIMO RIVER",1986,"1986-06-21",172,172,0,4.04,4.0557142857142,4.7550000000005,8.72833333333353,-0.699285714286296,3077.03,23,17.1635359116022,0
"448",508,"NANAIMO RIVER",1986,"1986-06-22",173,173,0,4.12,3.95857142857026,4.61142857142841,8.51899999999975,-0.652857142858141,3081.15,24,17.1635359116022,0
"449",509,"NANAIMO RIVER",1986,"1986-06-23",174,174,0,3.71,3.84285714285839,4.45000000000021,8.28933333333359,-0.607142857141818,3084.86,25,17.1635359116022,0
"450",510,"NANAIMO RIVER",1986,"1986-06-24",175,175,0,2.75,3.74714285714228,4.24000000000004,7.79766666666692,-0.492857142857767,3087.61,26,17.1635359116022,0
"451",511,"NANAIMO RIVER",1986,"1986-06-25",176,176,0,2.98,3.65142857142824,4.06571428571416,7.17366666666639,-0.414285714285922,3090.59,27,17.1635359116022,0
"452",512,"NANAIMO RIVER",1986,"1986-06-26",177,177,0,3.18,3.56142857142965,3.92357142857197,6.62966666666665,-0.362142857142317,3093.77,28,17.1635359116022,0
"453",513,"NANAIMO RIVER",1986,"1986-06-27",178,178,0,3.25,3.43285714285698,3.80500000000029,6.19133333333351,-0.372142857143314,3097.02,29,17.1635359116022,0
"454",514,"NANAIMO RIVER",1986,"1986-06-28",179,179,0,3.28,3.3242857142863,3.69000000000025,5.8106666666669,-0.365714285713953,3100.3,30,17.1635359116022,0
"455",515,"NANAIMO RIVER",1986,"1986-06-29",180,180,0,3.19,3.19142857143015,3.57500000000021,5.47700000000041,-0.383571428570057,3103.49,31,17.1635359116022,0
"456",516,"NANAIMO RIVER",1986,"1986-06-30",181,181,0,3.11,3.10571428571503,3.47428571428671,5.18733333333366,-0.368571428571678,3106.6,32,17.1635359116022,0
"457",517,"NANAIMO RIVER",1986,"1986-07-01",182,182,0,3.35,3.19142857142807,3.46928571428517,4.94566666666651,-0.277857142857101,3109.95,33,17.1635359116022,0
"458",518,"NANAIMO RIVER",1986,"1986-07-02",183,183,0,3.88,3.32000000000075,3.48571428571449,4.74733333333328,-0.165714285713745,3113.83,34,17.1635359116022,0
"459",519,"NANAIMO RIVER",1986,"1986-07-03",184,184,0,3.87,3.41857142857043,3.49000000000004,4.57166666666647,-0.0714285714296108,3117.7,35,17.1635359116022,0
"460",520,"NANAIMO RIVER",1986,"1986-07-04",185,185,0,3.76,3.49142857142683,3.4621428571419,4.41566666666622,0.0292857142849243,3121.46,36,17.1635359116022,0
"461",521,"NANAIMO RIVER",1986,"1986-07-05",186,186,0,3.61,3.53857142856993,3.43142857142811,4.27766666666624,0.107142857141818,3125.07,37,17.1635359116022,0
"462",522,"NANAIMO RIVER",1986,"1986-07-06",187,187,0,3.51,3.58428571428522,3.38785714285768,4.15666666666657,0.196428571427532,3128.58,38,17.1635359116022,0
"463",523,"NANAIMO RIVER",1986,"1986-07-07",188,188,0,3.45,3.63285714285615,3.36928571428559,4.05233333333357,0.263571428570556,3132.03,39,17.1635359116022,0
"464",524,"NANAIMO RIVER",1986,"1986-07-08",189,189,0,3.3,3.62571428571495,3.40857142857151,3.95800000000017,0.217142857143439,3135.33,40,17.1635359116022,0
"465",525,"NANAIMO RIVER",1986,"1986-07-09",190,190,0,3.17,3.52428571428546,3.42214285714311,3.86466666666674,0.102142857142358,3138.5,41,17.1635359116022,0
"466",526,"NANAIMO RIVER",1986,"1986-07-10",191,191,0,3.2,3.42857142857143,3.42357142857093,3.78166666666657,0.00500000000049861,3141.7,42,17.1635359116022,0
"467",527,"NANAIMO RIVER",1986,"1986-07-11",192,192,0,3.1,3.33428571428729,3.41285714285706,3.70433333333349,-0.0785714285697656,3144.8,43,17.1635359116022,0
"468",528,"NANAIMO RIVER",1986,"1986-07-12",193,193,0,2.96,3.2414285714289,3.38999999999942,3.63066666666661,-0.148571428570514,3147.76,44,17.1635359116022,0
"469",529,"NANAIMO RIVER",1986,"1986-07-13",194,194,0,2.92,3.15714285714161,3.37071428571341,3.5643333333331,-0.213571428571802,3150.68,45,17.1635359116022,0
"470",530,"NANAIMO RIVER",1986,"1986-07-14",195,195,0,2.86,3.07285714285639,3.35285714285627,3.49666666666647,-0.279999999999875,3153.54,46,17.1635359116022,0
"471",531,"NANAIMO RIVER",1986,"1986-07-15",196,196,0,2.8,3.00142857142782,3.31357142857139,3.42999999999981,-0.312142857143564,3156.34,47,17.1635359116022,0
"472",532,"NANAIMO RIVER",1986,"1986-07-16",197,197,0,2.7,2.9342857142848,3.22928571428513,3.36933333333339,-0.295000000000333,3159.04,48,17.1635359116022,0
"473",533,"NANAIMO RIVER",1986,"1986-07-17",198,198,0,2.6,2.84857142857176,3.13857142857159,3.34199999999983,-0.289999999999834,3161.64,49,17.1635359116022,0
"474",534,"NANAIMO RIVER",1986,"1986-07-18",199,199,0,2.47,2.7585714285711,3.0464285714292,3.30266666666672,-0.287857142858099,3164.11,50,17.1635359116022,0
"475",535,"NANAIMO RIVER",1986,"1986-07-19",200,200,0,2.34,2.67000000000033,2.95571428571462,3.25366666666669,-0.285714285714286,3166.45,51,17.1635359116022,0
"476",536,"NANAIMO RIVER",1986,"1986-07-20",201,201,0,2.44,2.60142857142949,2.87928571428555,3.19666666666647,-0.277857142856062,3168.89,52,17.1635359116022,0
"477",537,"NANAIMO RIVER",1986,"1986-07-21",202,202,0,2.43,2.53999999999983,2.80642857142811,3.14299999999979,-0.266428571428281,3171.32,53,17.1635359116022,0
"478",538,"NANAIMO RIVER",1986,"1986-07-22",203,203,0,2.36,2.47714285714236,2.73928571428509,3.08433333333329,-0.262142857142733,3173.68,54,17.1635359116022,0
"479",539,"NANAIMO RIVER",1986,"1986-07-23",204,204,0,2.25,2.41285714285706,2.67357142857093,3.03566666666641,-0.26071428571387,3175.93,55,17.1635359116022,0
"480",540,"NANAIMO RIVER",1986,"1986-07-24",205,205,0,2.19,2.35428571428513,2.60142857142845,3.01699999999983,-0.247142857143314,3178.12,56,17.1635359116022,0
"481",541,"NANAIMO RIVER",1986,"1986-07-25",206,206,1,1.97,2.28285714285656,2.52071428571383,2.98333333333333,-0.237857142857268,3180.09,57,17.1635359116022,0
"482",546,"NANAIMO RIVER",2013,"2013-01-01",1,1,0,6.24,7.02428571428754,7.9357142857147,13.7850000000001,-0.911428571427158,6.24,NA,10.8007182320442,0
"483",547,"NANAIMO RIVER",2013,"2013-01-02",2,2,0,5.88,6.73428571428563,7.76357142857159,12.4476666666664,-1.02928571428596,12.12,NA,10.8007182320442,0
"484",548,"NANAIMO RIVER",2013,"2013-01-03",3,3,0,5.59,6.45999999999809,7.51071428571387,11.2506666666663,-1.05071428571578,17.71,NA,10.8007182320442,0
"485",549,"NANAIMO RIVER",2013,"2013-01-04",4,4,0,5.38,6.239999999999,7.25428571428555,10.1600000000001,-1.01428571428655,23.09,NA,10.8007182320442,0
"486",550,"NANAIMO RIVER",2013,"2013-01-05",5,5,0,5.21,5.98142857142999,6.99714285714331,9.34700000000012,-1.01571428571333,28.3,NA,10.8007182320442,0
"487",551,"NANAIMO RIVER",2013,"2013-01-06",6,6,0,5.8,5.8142857142853,6.7035714285708,8.76033333333326,-0.889285714285506,34.1,NA,10.8007182320442,0
"488",552,"NANAIMO RIVER",2013,"2013-01-07",7,7,0,6.18,5.75428571428555,6.52142857142878,8.33966666666674,-0.767142857143231,40.28,NA,10.8007182320442,0
"489",553,"NANAIMO RIVER",2013,"2013-01-08",8,8,0,9.54,6.22571428571246,6.625,8.1343333333333,-0.399285714287544,49.82,NA,10.8007182320442,0
"490",554,"NANAIMO RIVER",2013,"2013-01-09",9,9,0,26.5,9.17142857142816,7.95285714285689,8.57099999999967,1.21857142857126,76.32,0,10.8007182320442,0
"491",555,"NANAIMO RIVER",2013,"2013-01-10",10,10,0,15.7,10.615714285716,8.53785714285706,8.69766666666692,2.07785714285897,92.02,0,10.8007182320442,0
"492",556,"NANAIMO RIVER",2013,"2013-01-11",11,11,0,13.2,11.7328571428578,8.98642857142841,8.7743333333332,2.7464285714294,105.22,1,10.8007182320442,0
"493",557,"NANAIMO RIVER",2013,"2013-01-12",12,12,0,11.7,12.6599999999993,9.32071428571466,8.83433333333329,3.33928571428467,116.92,2,10.8007182320442,0
"494",558,"NANAIMO RIVER",2013,"2013-01-13",13,13,0,10.5,13.3314285714296,9.57285714285743,8.88033333333345,3.75857142857214,127.42,3,10.8007182320442,0
"495",559,"NANAIMO RIVER",2013,"2013-01-14",14,14,0,9.47,13.8014285714287,9.7778571428571,8.90499999999981,4.02357142857155,136.89,4,10.8007182320442,0
"496",560,"NANAIMO RIVER",2013,"2013-01-15",15,15,0,8.63,13.6714285714302,9.94857142857134,8.91500000000039,3.72285714285889,145.52,5,10.8007182320442,0
"497",561,"NANAIMO RIVER",2013,"2013-01-16",16,16,0,7.91,11.0157142857144,10.0935714285713,8.88233333333337,0.922142857143106,153.43,6,10.8007182320442,0
"498",562,"NANAIMO RIVER",2013,"2013-01-17",17,17,0,7.36,9.82428571428422,10.2200000000001,8.85499999999981,-0.395714285715908,160.79,7,10.8007182320442,0
"499",563,"NANAIMO RIVER",2013,"2013-01-18",18,18,0,6.88,8.92142857142816,10.327142857143,8.80800000000017,-1.40571428571483,167.67,8,10.8007182320442,0
"500",564,"NANAIMO RIVER",2013,"2013-01-19",19,19,0,6.45,8.17142857142816,10.4157142857137,8.71866666666659,-2.24428571428559,174.12,9,10.8007182320442,0
"501",565,"NANAIMO RIVER",2013,"2013-01-20",20,20,0,6.16,7.55142857142865,10.4414285714291,8.625,-2.89000000000046,180.28,10,10.8007182320442,0
"502",566,"NANAIMO RIVER",2013,"2013-01-21",21,21,0,5.97,7.05142857142865,10.4264285714287,8.53033333333345,-3.375,186.25,11,10.8007182320442,0
"503",567,"NANAIMO RIVER",2013,"2013-01-22",22,22,0,5.85,6.65428571428389,10.1628571428571,8.39499999999971,-3.50857142857318,192.1,12,10.8007182320442,0
"504",568,"NANAIMO RIVER",2013,"2013-01-23",23,23,0,6.04,6.38714285714377,8.70142857142907,8.30533333333345,-2.3142857142853,198.14,13,10.8007182320442,0
"505",569,"NANAIMO RIVER",2013,"2013-01-24",24,24,0,6.13,6.21142857143007,8.01785714285714,8.24000000000039,-1.80642857142707,204.27,14,10.8007182320442,0
"506",570,"NANAIMO RIVER",2013,"2013-01-25",25,25,0,6.16,6.10857142857068,7.51499999999942,8.18166666666657,-1.40642857142874,210.43,15,10.8007182320442,0
"507",571,"NANAIMO RIVER",2013,"2013-01-26",26,26,0,6.14,6.0642857142853,7.11785714285673,8.13599999999957,-1.05357142857143,216.57,16,10.8007182320442,0
"508",572,"NANAIMO RIVER",2013,"2013-01-27",27,27,0,6,6.04142857142766,6.79642857142816,8.10533333333296,-0.755000000000499,222.57,17,10.8007182320442,0
"509",573,"NANAIMO RIVER",2013,"2013-01-28",28,28,0,5.84,6.02285714285764,6.53714285714315,8.06600000000035,-0.514285714285506,228.41,18,10.8007182320442,0
"510",574,"NANAIMO RIVER",2013,"2013-01-29",29,29,0,5.61,5.98857142857326,6.32142857142857,8.020666666667,-0.332857142855313,234.02,19,10.8007182320442,0
"511",575,"NANAIMO RIVER",2013,"2013-01-30",30,30,0,5.46,5.90571428571379,6.14642857142878,7.98266666666653,-0.240714285714993,239.48,20,10.8007182320442,0
"512",576,"NANAIMO RIVER",2013,"2013-01-31",31,31,0,5.56,5.82428571428422,6.01785714285714,7.95999999999961,-0.193571428572926,245.04,21,10.8007182320442,0
"513",577,"NANAIMO RIVER",2013,"2013-02-01",32,32,0,5.92,5.78999999999983,5.94928571428526,7.96133333333322,-0.159285714285423,250.96,22,10.8007182320442,0
"514",578,"NANAIMO RIVER",2013,"2013-02-02",33,33,0,5.96,5.76428571428655,5.91428571428592,7.97366666666688,-0.149999999999377,256.92,23,10.8007182320442,0
"515",579,"NANAIMO RIVER",2013,"2013-02-03",34,34,0,5.93,5.75428571428555,5.8978571428566,7.99199999999983,-0.143571428571054,262.85,24,10.8007182320442,0
"516",580,"NANAIMO RIVER",2013,"2013-02-04",35,35,0,6.01,5.77857142857101,5.90071428571433,8.01866666666659,-0.122142857143315,268.86,25,10.8007182320442,0
